"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (UTC)","Year","Month","Day","Time (UTC)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-78.88","43.92","OSHAWA","6155875","2024-06-01 14:00","2024","06","01","14:00","","19.2","","9.0","","51","","0.0","","19","","9","","16.1","","100.61","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-01 15:00","2024","06","01","15:00","","20.1","","10.3","","53","","0.0","","18","","11","","16.1","","100.56","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-01 16:00","2024","06","01","16:00","","21.0","","9.7","","48","","0.0","","20","","15","","16.1","","100.54","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-01 17:00","2024","06","01","17:00","","21.5","","6.8","","38","","0.0","","20","","15","","16.1","","100.52","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-01 18:00","2024","06","01","18:00","","20.8","","7.2","","41","","0.0","","21","","15","","16.1","","100.48","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-01 19:00","2024","06","01","19:00","","21.4","","4.8","","34","","0.0","","18","","15","","16.1","","100.40","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-01 20:00","2024","06","01","20:00","","23.3","","4.4","","29","","0.0","","18","","11","","16.1","","100.32","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-01 21:00","2024","06","01","21:00","","23.4","","4.2","","28","","0.0","","21","","13","","16.1","","100.28","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-01 22:00","2024","06","01","22:00","","22.4","","2.4","","27","","0.0","","22","","15","","16.1","","100.22","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-01 23:00","2024","06","01","23:00","","21.1","","5.5","","36","","0.0","","17","","8","","16.1","","100.20","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-02 00:00","2024","06","02","00:00","","18.5","","5.6","","42","","0.0","","14","","5","","16.1","","100.19","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-02 01:00","2024","06","02","01:00","","16.8","","6.6","","51","","0.0","","","M","4","","16.1","","100.17","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-02 02:00","2024","06","02","02:00","","14.9","","7.9","","63","","0.0","","6","","4","","16.1","","100.15","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-02 03:00","2024","06","02","03:00","","13.7","","8.2","","69","","0.0","","","","0","","16.1","","100.12","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-02 04:00","2024","06","02","04:00","","13.4","","8.2","","70","","0.0","","","","0","","16.1","","100.08","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-02 05:00","2024","06","02","05:00","","12.4","","8.5","","77","","0.0","","1","","8","","16.1","","100.04","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-02 06:00","2024","06","02","06:00","","12.6","","8.6","","76","","0.0","","1","","11","","16.1","","99.97","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-02 07:00","2024","06","02","07:00","","12.6","","8.7","","77","","0.0","","5","","4","","16.1","","99.93","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-02 08:00","2024","06","02","08:00","","14.4","","6.3","","58","","0.0","","7","","8","","16.1","","99.86","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-02 09:00","2024","06","02","09:00","","15.0","","7.1","","59","","0.0","","7","","5","","16.1","","99.85","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-02 10:00","2024","06","02","10:00","","15.9","","6.8","","55","","0.0","","6","","11","","16.1","","99.86","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-02 11:00","2024","06","02","11:00","","15.5","","7.9","","60","","0.0","","11","","11","","16.1","","99.89","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-02 12:00","2024","06","02","12:00","","16.1","","9.2","","63","","0.0","","","M","4","","16.1","","99.92","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-02 13:00","2024","06","02","13:00","","16.0","","10.1","","68","","0.0","","2","","11","","16.1","","99.86","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-02 14:00","2024","06","02","14:00","","16.1","","9.5","","65","","0.0","","","M","8","","16.1","","99.91","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-02 15:00","2024","06","02","15:00","","15.5","","12.5","","82","","0.2","","29","","8","","16.1","","99.91","","","","","","Rain"
"-78.88","43.92","OSHAWA","6155875","2024-06-02 16:00","2024","06","02","16:00","","15.6","","12.7","","83","","0.8","","","","0","","16.1","","99.88","","","","","","Rain"
"-78.88","43.92","OSHAWA","6155875","2024-06-02 17:00","2024","06","02","17:00","","16.9","","13.6","","80","","0.0","","16","","9","","16.1","","99.85","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-02 18:00","2024","06","02","18:00","","17.0","","12.3","","73","","0.0","","18","","8","","16.1","","99.83","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-02 19:00","2024","06","02","19:00","","16.9","","12.6","","75","","0.0","","16","","8","","16.1","","99.84","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-02 20:00","2024","06","02","20:00","","17.3","","12.1","","71","","0.0","","18","","4","","16.1","","99.83","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-02 21:00","2024","06","02","21:00","","16.8","","13.8","","82","","0.0","","6","","8","","8.1","","99.81","","","","","","Haze"
"-78.88","43.92","OSHAWA","6155875","2024-06-02 22:00","2024","06","02","22:00","","17.6","","13.6","","77","","0.0","","19","","9","","16.1","","99.78","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-02 23:00","2024","06","02","23:00","","16.8","","13.2","","79","","0.0","","13","","8","","16.1","","99.81","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-03 00:00","2024","06","03","00:00","","16.1","","12.5","","79","","0.0","","16","","8","","16.1","","99.82","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-03 01:00","2024","06","03","01:00","","15.6","","11.9","","78","","0.0","","","M","4","","16.1","","99.82","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-03 02:00","2024","06","03","02:00","","15.5","","12.0","","79","","0.0","","","","0","","16.1","","99.83","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-03 03:00","2024","06","03","03:00","","15.6","","13.2","","86","","0.0","","","","0","","16.1","","99.80","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-03 04:00","2024","06","03","04:00","","15.2","","14.7","","97","","0.0","","9","","8","","11.3","","99.78","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-03 05:00","2024","06","03","05:00","","14.8","","14.8","","100","","0.0","","","","0","","0.8","","99.79","","","","","","Fog"
"-78.88","43.92","OSHAWA","6155875","2024-06-03 06:00","2024","06","03","06:00","","15.0","","15.0","","100","","0.0","","36","","4","","0.6","","99.79","","","","","","Fog"
"-78.88","43.92","OSHAWA","6155875","2024-06-03 07:00","2024","06","03","07:00","","15.2","","15.2","","100","","0.0","","12","","4","","0.2","","99.78","","","","","","Fog"
"-78.88","43.92","OSHAWA","6155875","2024-06-03 08:00","2024","06","03","08:00","","15.2","","15.2","","100","","0.0","","8","","4","","0.2","","99.79","","","","","","Fog"
"-78.88","43.92","OSHAWA","6155875","2024-06-03 09:00","2024","06","03","09:00","","15.5","","15.5","","100","","0.0","","","","0","","0.4","","99.79","","","","","","Fog"
"-78.88","43.92","OSHAWA","6155875","2024-06-03 10:00","2024","06","03","10:00","","15.6","","15.6","","100","","0.0","","","","0","","0.4","","99.82","","","","","","Fog"
"-78.88","43.92","OSHAWA","6155875","2024-06-03 11:00","2024","06","03","11:00","","15.8","","15.8","","100","","0.0","","9","","5","","0.6","","99.84","","","","","","Fog"
"-78.88","43.92","OSHAWA","6155875","2024-06-03 12:00","2024","06","03","12:00","","16.2","","16.2","","100","","0.0","","","M","4","","1.6","","99.84","","","","","","Fog"
"-78.88","43.92","OSHAWA","6155875","2024-06-03 13:00","2024","06","03","13:00","","16.4","","16.4","","100","","0.0","","","M","4","","2.8","","99.93","","","","","","Fog"
"-78.88","43.92","OSHAWA","6155875","2024-06-03 14:00","2024","06","03","14:00","","17.0","","17.0","","100","","0.0","","","M","4","","6.4","","99.94","","","","","","Fog"
"-78.88","43.92","OSHAWA","6155875","2024-06-03 15:00","2024","06","03","15:00","","18.0","","18.0","","100","","0.0","","9","","8","","16.1","","99.95","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-03 16:00","2024","06","03","16:00","","18.8","","18.5","","98","","0.0","","8","","9","","16.1","","99.91","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-03 17:00","2024","06","03","17:00","","20.6","","18.4","","87","","0.0","","16","","9","","16.1","","99.86","","27","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-03 18:00","2024","06","03","18:00","","21.6","","17.2","","76","","0.0","","15","","15","","16.1","","99.83","","27","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-03 19:00","2024","06","03","19:00","","21.6","","16.8","","74","","0.0","","","M","5","","16.1","","99.79","","27","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-03 20:00","2024","06","03","20:00","","22.6","","16.8","","69","","0.0","","15","","11","","16.1","","99.71","","28","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-03 21:00","2024","06","03","21:00","","22.4","","16.2","","68","","0.0","","16","","15","","16.1","","99.67","","27","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-03 22:00","2024","06","03","22:00","","20.8","","15.7","","72","","0.0","","15","","18","","16.1","","99.68","","25","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-03 23:00","2024","06","03","23:00","","20.6","","15.8","","74","","0.0","","13","","8","","16.1","","99.72","","25","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-04 00:00","2024","06","04","00:00","","20.0","","15.5","","75","","0.0","","12","","4","","16.1","","99.73","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-04 01:00","2024","06","04","01:00","","18.7","","15.5","","82","","0.0","","10","","5","","16.1","","99.71","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-04 02:00","2024","06","04","02:00","","17.6","","15.5","","87","","0.0","","","","0","","16.1","","99.78","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-04 03:00","2024","06","04","03:00","","16.1","","15.3","","95","","0.0","","","","0","","16.1","","99.78","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-04 04:00","2024","06","04","04:00","","14.8","","14.2","","96","","0.0","","1","","4","","16.1","","99.79","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-04 05:00","2024","06","04","05:00","","14.5","","14.4","","99","","0.0","","","","0","","16.1","","99.78","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-04 06:00","2024","06","04","06:00","","12.9","","12.9","","100","","0.0","","1","","8","","16.1","","99.75","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-04 07:00","2024","06","04","07:00","","12.6","","12.6","","100","","0.0","","2","","4","","16.1","","99.71","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-04 08:00","2024","06","04","08:00","","13.2","","13.2","","100","","0.0","","6","","5","","16.1","","99.68","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-04 09:00","2024","06","04","09:00","","13.0","","13.0","","100","","0.0","","","M","4","","16.1","","99.74","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-04 10:00","2024","06","04","10:00","","12.8","","12.7","","99","","0.0","","1","","8","","16.1","","99.77","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-04 11:00","2024","06","04","11:00","","15.7","","15.6","","99","","0.0","","3","","5","","16.1","","99.83","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-04 12:00","2024","06","04","12:00","","19.1","","15.7","","81","","0.0","","9","","9","","16.1","","99.87","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-04 13:00","2024","06","04","13:00","","20.4","","16.2","","77","","0.0","","13","","8","","16.1","","99.89","","25","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-04 14:00","2024","06","04","14:00","","22.2","","16.9","","72","","0.0","","10","","9","","16.1","","99.85","","27","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-04 15:00","2024","06","04","15:00","","22.3","","15.8","","66","","0.0","","15","","13","","16.1","","99.82","","27","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-04 16:00","2024","06","04","16:00","","23.7","","16.9","","65","","0.0","","17","","9","","16.1","","99.81","","29","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-04 17:00","2024","06","04","17:00","","23.9","","16.5","","63","","0.0","","13","","11","","16.1","","99.81","","29","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-04 18:00","2024","06","04","18:00","","25.3","","15.9","","55","","0.0","","15","","13","","16.1","","99.74","","30","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-04 19:00","2024","06","04","19:00","","25.5","","16.2","","56","","0.0","","13","","11","","16.1","","99.69","","30","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-04 20:00","2024","06","04","20:00","","26.8","","15.9","","51","","0.0","","","M","11","","16.1","","99.66","","31","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-04 21:00","2024","06","04","21:00","","27.0","","15.8","","50","","0.0","","15","","8","","16.1","","99.61","","31","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-04 22:00","2024","06","04","22:00","","27.3","","16.3","","50","","0.0","","16","","9","","16.1","","99.55","","32","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-04 23:00","2024","06","04","23:00","","23.6","","15.6","","61","","0.0","","15","","9","","16.1","","99.54","","28","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-05 00:00","2024","06","05","00:00","","22.7","","15.9","","65","","0.0","","15","","5","","16.1","","99.53","","27","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-05 01:00","2024","06","05","01:00","","20.8","","14.6","","67","","0.0","","9","","8","","16.1","","99.54","","25","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-05 02:00","2024","06","05","02:00","","19.1","","14.4","","74","","0.0","","10","","5","","16.1","","99.54","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-05 03:00","2024","06","05","03:00","","18.5","","14.1","","75","","0.0","","9","","5","","16.1","","99.51","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-05 04:00","2024","06","05","04:00","","18.1","","13.9","","76","","0.0","","12","","4","","16.1","","99.48","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-05 05:00","2024","06","05","05:00","","16.3","","13.6","","84","","0.0","","","","0","","16.1","","99.47","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-05 06:00","2024","06","05","06:00","","16.2","","13.7","","85","","0.0","","5","","4","","16.1","","99.45","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-05 07:00","2024","06","05","07:00","","15.9","","13.8","","87","","0.0","","5","","4","","16.1","","99.37","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-05 08:00","2024","06","05","08:00","","17.5","","13.9","","79","","0.0","","5","","8","","16.1","","99.32","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-05 09:00","2024","06","05","09:00","","17.6","","14.0","","79","","0.0","","9","","11","","16.1","","99.29","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-05 10:00","2024","06","05","10:00","","18.1","","14.1","","77","","0.0","","9","","8","","16.1","","99.29","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-05 11:00","2024","06","05","11:00","","19.9","","15.3","","75","","0.0","","10","","8","","16.1","","99.27","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-05 12:00","2024","06","05","12:00","","20.7","","15.7","","73","","0.0","","12","","9","","16.1","","99.26","","25","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-05 13:00","2024","06","05","13:00","","22.5","","17.1","","71","","0.0","","13","","8","","16.1","","99.22","","28","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-05 14:00","2024","06","05","14:00","","23.2","","17.2","","69","","0.0","","13","","8","","16.1","","99.18","","29","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-05 15:00","2024","06","05","15:00","","24.1","","17.7","","67","","0.0","","13","","11","","16.1","","99.17","","30","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-05 16:00","2024","06","05","16:00","","24.3","","17.6","","66","","0.0","","20","","9","","16.1","","99.17","","30","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-05 17:00","2024","06","05","17:00","","25.1","","18.2","","65","","0.0","","16","","9","","16.1","","99.11","","31","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-05 18:00","2024","06","05","18:00","","25.1","","18.1","","65","","0.0","","16","","11","","16.1","","99.05","","31","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-05 19:00","2024","06","05","19:00","","24.5","","18.3","","68","","0.0","","18","","11","","16.1","","98.98","","31","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-05 20:00","2024","06","05","20:00","","24.4","","18.1","","68","","0.0","","20","","11","","16.1","","98.90","","30","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-05 21:00","2024","06","05","21:00","","24.0","","18.0","","69","","0.0","","13","","13","","16.1","","98.79","","30","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-05 22:00","2024","06","05","22:00","","23.6","","18.0","","70","","0.0","","14","","8","","16.1","","98.75","","30","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-05 23:00","2024","06","05","23:00","","22.9","","17.8","","72","","0.0","","14","","13","","16.1","","98.70","","29","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-06 00:00","2024","06","06","00:00","","22.2","","18.0","","77","","0.0","","12","","11","","16.1","","98.65","","28","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-06 01:00","2024","06","06","01:00","","21.7","","17.8","","78","","0.0","","14","","9","","16.1","","98.65","","28","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-06 02:00","2024","06","06","02:00","","21.5","","18.0","","80","","0.0","","13","","5","","16.1","","98.63","","28","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-06 03:00","2024","06","06","03:00","","20.3","","18.4","","89","","0.0","","22","","13","","16.1","","98.61","","27","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-06 04:00","2024","06","06","04:00","","19.1","","17.9","","93","","0.2","","22","","11","","16.1","","98.54","","","","","","Rain"
"-78.88","43.92","OSHAWA","6155875","2024-06-06 05:00","2024","06","06","05:00","","18.8","","18.2","","96","","0.0","","21","","11","","16.1","","98.53","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-06 06:00","2024","06","06","06:00","","17.6","","17.4","","99","","0.0","","19","","11","","16.1","","98.53","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-06 07:00","2024","06","06","07:00","","18.0","","17.8","","99","","0.0","","19","","11","","16.1","","98.47","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-06 08:00","2024","06","06","08:00","","18.0","","18.0","","100","","0.5","","18","","9","","9.7","","98.40","","","","","","Rain,Fog"
"-78.88","43.92","OSHAWA","6155875","2024-06-06 09:00","2024","06","06","09:00","","18.0","","18.0","","100","","0.5","","19","","8","","11.3","","98.36","","","","","","Rain"
"-78.88","43.92","OSHAWA","6155875","2024-06-06 10:00","2024","06","06","10:00","","18.0","","18.0","","100","","0.5","","18","","9","","6.4","","98.33","","","","","","Rain,Fog"
"-78.88","43.92","OSHAWA","6155875","2024-06-06 11:00","2024","06","06","11:00","","17.9","","17.9","","100","","0.0","","","M","4","","4.0","","98.31","","","","","","Fog"
"-78.88","43.92","OSHAWA","6155875","2024-06-06 12:00","2024","06","06","12:00","","18.0","","18.0","","100","","0.2","","25","","5","","1.6","","98.32","","","","","","Rain,Fog"
"-78.88","43.92","OSHAWA","6155875","2024-06-06 13:00","2024","06","06","13:00","","18.4","","18.4","","100","","0.0","","28","","8","","4.8","","98.32","","","","","","Fog"
"-78.88","43.92","OSHAWA","6155875","2024-06-06 14:00","2024","06","06","14:00","","20.3","","20.0","","98","","0.0","","27","","8","","4.8","","98.29","","28","","","","Fog"
"-78.88","43.92","OSHAWA","6155875","2024-06-06 15:00","2024","06","06","15:00","","23.7","","15.5","","60","","0.0","","30","","21","","16.1","","98.26","","28","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-06 16:00","2024","06","06","16:00","","24.8","","13.8","","50","","0.0","","30","","22","","16.1","","98.25","","28","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-06 17:00","2024","06","06","17:00","","23.4","","12.8","","51","","0.0","","30","","18","","16.1","","98.25","","26","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-06 18:00","2024","06","06","18:00","","25.1","","11.7","","43","","0.0","","26","","18","","16.1","","98.19","","27","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-06 19:00","2024","06","06","19:00","","24.0","","12.4","","48","","0.0","","21","","30","","16.1","","98.15","","26","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-06 20:00","2024","06","06","20:00","","23.8","","13.7","","53","","0.0","","22","","26","","16.1","","98.14","","27","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-06 21:00","2024","06","06","21:00","","25.4","","9.1","","35","","0.0","","28","","24","","16.1","","98.13","","26","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-06 22:00","2024","06","06","22:00","","25.3","","8.1","","33","","0.0","","28","","24","","16.1","","98.15","","26","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-06 23:00","2024","06","06","23:00","","24.1","","8.1","","36","","0.0","","29","","28","","16.1","","98.19","","25","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-07 00:00","2024","06","07","00:00","","22.9","","7.3","","36","","0.0","","29","","21","","16.1","","98.22","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-07 01:00","2024","06","07","01:00","","20.8","","8.9","","46","","0.0","","28","","8","","16.1","","98.28","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-07 02:00","2024","06","07","02:00","","17.0","","11.4","","69","","0.0","","4","","5","","16.1","","98.31","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-07 03:00","2024","06","07","03:00","","17.7","","14.0","","79","","0.2","","24","","22","","12.9","","98.36","","","","","","Rain"
"-78.88","43.92","OSHAWA","6155875","2024-06-07 04:00","2024","06","07","04:00","","16.6","","14.2","","86","","0.2","","19","","8","","16.1","","98.34","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-07 05:00","2024","06","07","05:00","","16.1","","15.3","","95","","0.0","","32","","4","","16.1","","98.33","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-07 06:00","2024","06","07","06:00","","14.5","","14.0","","97","","0.0","","25","","5","","16.1","","98.31","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-07 07:00","2024","06","07","07:00","","14.5","","14.4","","99","","0.0","","30","","9","","16.1","","98.30","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-07 08:00","2024","06","07","08:00","","15.2","","13.4","","89","","0.0","","25","","9","","16.1","","98.32","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-07 09:00","2024","06","07","09:00","","14.8","","13.4","","91","","0.0","","29","","8","","16.1","","98.33","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2024-06-07 10:00","2024","06","07","10:00","","15.0","","12.8","","87","","0.0","","27","","5","","16.1","","98.34","","","","","","NA"
