"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-78.88","43.92","OSHAWA","6155875","2023-06-18","2023","06","18","","23.3","","12.4","","17.9","","0.1","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-06-19","2023","06","19","","24.9","","11.7","","18.3","","0.0","","0.3","","","","","","0.0","","","","10","","33",""
"-78.88","43.92","OSHAWA","6155875","2023-06-20","2023","06","20","","25.8","","14.5","","20.2","","0.0","","2.2","","","","","","0.0","","","","9","","39",""
"-78.88","43.92","OSHAWA","6155875","2023-06-21","2023","06","21","","26.3","","14.8","","20.6","","0.0","","2.6","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-06-22","2023","06","22","","24.5","","16.2","","20.4","","0.0","","2.4","","","","","","0.0","","","","10","","32",""
"-78.88","43.92","OSHAWA","6155875","2023-06-23","2023","06","23","","24.4","","17.2","","20.8","","0.0","","2.8","","","","","","3.3","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-06-24","2023","06","24","","26.2","","19.4","","22.8","","0.0","","4.8","","","","","","52.2","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-06-25","2023","06","25","","27.1","","17.6","","22.4","","0.0","","4.4","","","","","","0.0","","","","10","","33",""
"-78.88","43.92","OSHAWA","6155875","2023-06-26","2023","06","26","","24.6","","18.8","","21.7","","0.0","","3.7","","","","","","13.1","","","","18","","48",""
"-78.88","43.92","OSHAWA","6155875","2023-06-27","2023","06","27","","22.6","","16.5","","19.6","","0.0","","1.6","","","","","","7.6","","","","30","","35",""
"-78.88","43.92","OSHAWA","6155875","2023-06-28","2023","06","28","","22.4","","13.9","","18.2","","0.0","","0.2","","","","","","0.0","","","","33","","46",""
"-78.88","43.92","OSHAWA","6155875","2023-06-29","2023","06","29","","24.2","","12.6","","18.4","","0.0","","0.4","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-06-30","2023","06","30","","25.3","","17.5","","21.4","","0.0","","3.4","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-07-01","2023","07","01","","27.8","","16.1","","22.0","","0.0","","4.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-07-02","2023","07","02","","24.0","","18.5","","21.3","","0.0","","3.3","","","","","","0.0","","","","17","","33",""
"-78.88","43.92","OSHAWA","6155875","2023-07-03","2023","07","03","","26.1","","17.7","","21.9","","0.0","","3.9","","","","","","0.5","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-07-04","2023","07","04","","30.0","","16.6","","23.3","","0.0","","5.3","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-07-05","2023","07","05","","30.1","","18.1","","24.1","","0.0","","6.1","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-07-06","2023","07","06","","30.1","","17.9","","24.0","","0.0","","6.0","","","","","","0.2","","","","30","","33",""
"-78.88","43.92","OSHAWA","6155875","2023-07-07","2023","07","07","","26.8","","15.4","","21.1","","0.0","","3.1","","","","","","0.0","","","","36","","32",""
"-78.88","43.92","OSHAWA","6155875","2023-07-08","2023","07","08","","24.3","","12.3","","18.3","","0.0","","0.3","","","","","","0.2","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-07-09","2023","07","09","","25.5","","15.8","","20.7","","0.0","","2.7","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-07-10","2023","07","10","","26.9","","17.0","","22.0","","0.0","","4.0","","","","","","0.0","","","","26","","37",""
"-78.88","43.92","OSHAWA","6155875","2023-07-11","2023","07","11","","28.1","","16.3","","22.2","","0.0","","4.2","","","","","","0.2","","","","31","","55",""
"-78.88","43.92","OSHAWA","6155875","2023-07-12","2023","07","12","","24.1","","12.0","","18.1","","0.0","","0.1","","","","","","0.0","","","","24","","33",""
"-78.88","43.92","OSHAWA","6155875","2023-07-13","2023","07","13","","23.3","","14.6","","19.0","","0.0","","1.0","","","","","","21.8","","","","29","","52",""
"-78.88","43.92","OSHAWA","6155875","2023-07-14","2023","07","14","","25.2","","12.3","","18.8","","0.0","","0.8","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-07-15","2023","07","15","","23.3","","17.0","","20.2","","0.0","","2.2","","","","","","7.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-07-16","2023","07","16","","25.9","","18.8","","22.4","","0.0","","4.4","","","","","","5.2","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-07-17","2023","07","17","","26.4","","16.4","","21.4","","0.0","","3.4","","","","","","0.0","","","","21","","41",""
"-78.88","43.92","OSHAWA","6155875","2023-07-18","2023","07","18","","25.0","","14.3","","19.7","","0.0","","1.7","","","","","","4.5","","","","27","","33",""
"-78.88","43.92","OSHAWA","6155875","2023-07-19","2023","07","19","","24.6","","11.9","","18.3","","0.0","","0.3","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-07-20","2023","07","20","","25.8","","15.0","","20.4","","0.0","","2.4","","","","","","2.3","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-07-21","2023","07","21","","25.7","","15.5","","20.6","","0.0","","2.6","","","","","","1.5","","","","31","","48",""
"-78.88","43.92","OSHAWA","6155875","2023-07-22","2023","07","22","","26.8","","15.0","","20.9","","0.0","","2.9","","","","","","0.2","","","","2","","35",""
"-78.88","43.92","OSHAWA","6155875","2023-07-23","2023","07","23","","26.5","","14.0","","20.3","","0.0","","2.3","","","","","","0.0","","","","20","","33",""
"-78.88","43.92","OSHAWA","6155875","2023-07-24","2023","07","24","","24.9","","15.6","","20.3","","0.0","","2.3","","","","","","0.4","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-07-25","2023","07","25","","26.3","","15.1","","20.7","","0.0","","2.7","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-07-26","2023","07","26","","28.6","","16.6","","22.6","","0.0","","4.6","","","","","","2.9","","","","21","","41",""
"-78.88","43.92","OSHAWA","6155875","2023-07-27","2023","07","27","","29.1","","18.9","","24.0","","0.0","","6.0","","","","","","12.4","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-07-28","2023","07","28","","28.7","","16.8","","22.8","","0.0","","4.8","","","","","","0.0","","","","19","","33",""
"-78.88","43.92","OSHAWA","6155875","2023-07-29","2023","07","29","","22.4","","12.9","","17.7","","0.3","","0.0","","","","","","5.3","","","","32","","33",""
"-78.88","43.92","OSHAWA","6155875","2023-07-30","2023","07","30","","23.6","","10.3","","17.0","","1.0","","0.0","","","","","","0.0","","","","20","","32",""
"-78.88","43.92","OSHAWA","6155875","2023-07-31","2023","07","31","","23.7","","12.1","","17.9","","0.1","","0.0","","","","","","0.0","","","","35","","35",""
"-78.88","43.92","OSHAWA","6155875","2023-08-01","2023","08","01","","23.7","","12.3","","18.0","","0.0","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-08-02","2023","08","02","","23.8","","11.7","","17.8","","0.2","","0.0","","","","","","1.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-08-03","2023","08","03","","27.4","","16.5","","22.0","","0.0","","4.0","","","","","","11.9","","","","21","","46",""
"-78.88","43.92","OSHAWA","6155875","2023-08-04","2023","08","04","","26.6","","14.8","","20.7","","0.0","","2.7","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-08-05","2023","08","05","","24.5","","15.1","","19.8","","0.0","","1.8","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-08-06","2023","08","06","","24.4","","11.9","","18.2","","0.0","","0.2","","","","","","10.6","","","","16","","71",""
"-78.88","43.92","OSHAWA","6155875","2023-08-07","2023","08","07","","25.4","","18.2","","21.8","","0.0","","3.8","","","","","","6.6","","","","10","","33",""
"-78.88","43.92","OSHAWA","6155875","2023-08-08","2023","08","08","","23.2","","14.1","","18.7","","0.0","","0.7","","","","","","0.2","","","","32","","52",""
"-78.88","43.92","OSHAWA","6155875","2023-08-09","2023","08","09","","27.5","","11.6","","19.6","","0.0","","1.6","","","","","","0.0","","","","31","","32",""
"-78.88","43.92","OSHAWA","6155875","2023-08-10","2023","08","10","","24.3","","15.3","","19.8","","0.0","","1.8","","","","","","6.8","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-08-11","2023","08","11","","23.9","","14.1","","19.0","","0.0","","1.0","","","","","","0.0","","","","21","","33",""
"-78.88","43.92","OSHAWA","6155875","2023-08-12","2023","08","12","","25.5","","17.3","","21.4","","0.0","","3.4","","","","","","1.7","","","","36","","39",""
"-78.88","43.92","OSHAWA","6155875","2023-08-13","2023","08","13","","24.4","","14.6","","19.5","","0.0","","1.5","","","","","","0.0","","","","28","","33",""
"-78.88","43.92","OSHAWA","6155875","2023-08-14","2023","08","14","","23.5","","13.8","","18.7","","0.0","","0.7","","","","","","0.0","","","","9","","35",""
"-78.88","43.92","OSHAWA","6155875","2023-08-15","2023","08","15","","24.5","","18.1","","21.3","","0.0","","3.3","","","","","","0.4","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-08-16","2023","08","16","","26.3","","16.7","","21.5","","0.0","","3.5","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-08-17","2023","08","17","","25.0","","15.8","","20.4","","0.0","","2.4","","","","","","1.0","","","","20","","59",""
"-78.88","43.92","OSHAWA","6155875","2023-08-18","2023","08","18","","18.8","","13.5","","16.2","","1.8","","0.0","","","","","","0.0","","","","30","","54",""
"-78.88","43.92","OSHAWA","6155875","2023-08-19","2023","08","19","","24.9","","11.7","","18.3","","0.0","","0.3","","","","","","0.0","","","","32","","45",""
"-78.88","43.92","OSHAWA","6155875","2023-08-20","2023","08","20","","25.9","","12.8","","19.4","","0.0","","1.4","","","","","","0.0","","","","21","","37",""
"-78.88","43.92","OSHAWA","6155875","2023-08-21","2023","08","21","","23.8","","14.7","","19.3","","0.0","","1.3","","","","","","0.0","","","","1","","37",""
"-78.88","43.92","OSHAWA","6155875","2023-08-22","2023","08","22","","23.8","","13.3","","18.6","","0.0","","0.6","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-08-23","2023","08","23","","21.7","","16.2","","19.0","","0.0","","1.0","","","","","","0.4","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-08-24","2023","08","24","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-08-25","2023","08","25","","25.2","","15.6","","20.4","","0.0","","2.4","","","","","","0.2","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-08-26","2023","08","26","","23.3","","11.6","","17.5","","0.5","","0.0","","","","","","9.4","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-08-27","2023","08","27","","20.9","","10.1","","15.5","","2.5","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-08-28","2023","08","28","","22.5","","10.6","","16.6","","1.4","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-08-29","2023","08","29","","23.7","","10.3","","17.0","","1.0","","0.0","","","","","","0.2","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-08-30","2023","08","30","","20.6","","8.6","","14.6","","3.4","","0.0","","","","","","0.0","","","","31","","45",""
"-78.88","43.92","OSHAWA","6155875","2023-08-31","2023","08","31","","21.3","","7.1","","14.2","","3.8","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-09-01","2023","09","01","","22.6","","8.9","","15.8","","2.2","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-09-02","2023","09","02","","24.5","","10.3","","17.4","","0.6","","0.0","","","","","","0.0","","","","20","","42",""
"-78.88","43.92","OSHAWA","6155875","2023-09-03","2023","09","03","","28.0","","13.4","","20.7","","0.0","","2.7","","","","","","0.0","","","","21","","32",""
"-78.88","43.92","OSHAWA","6155875","2023-09-04","2023","09","04","","30.3","","17.6","","24.0","","0.0","","6.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-09-05","2023","09","05","","30.5","","17.6","","24.1","","0.0","","6.1","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-09-06","2023","09","06","","30.4","","18.8","","24.6","","0.0","","6.6","","","","","","0.0","","","","21","","37",""
"-78.88","43.92","OSHAWA","6155875","2023-09-07","2023","09","07","","27.3","","18.2","","22.8","","0.0","","4.8","","","","","","0.4","","","","33","","33",""
"-78.88","43.92","OSHAWA","6155875","2023-09-08","2023","09","08","","20.4","","15.2","","17.8","","0.2","","0.0","","","","","","0.0","","","","33","","35",""
"-78.88","43.92","OSHAWA","6155875","2023-09-09","2023","09","09","","20.4","","15.8","","18.1","","0.0","","0.1","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-09-10","2023","09","10","","23.6","","13.1","","18.4","","0.0","","0.4","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-09-11","2023","09","11","","23.2","","12.3","","17.8","","0.2","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-09-12","2023","09","12","","21.9","","13.2","","17.6","","0.4","","0.0","","","","","","12.1","","","","21","","33",""
"-78.88","43.92","OSHAWA","6155875","2023-09-13","2023","09","13","","18.7","","10.2","","14.5","","3.5","","0.0","","","","","","0.0","","","","28","","32",""
"-78.88","43.92","OSHAWA","6155875","2023-09-14","2023","09","14","","20.2","","7.8","","14.0","","4.0","","0.0","","","","","","0.0","","","","30","","39",""
"-78.88","43.92","OSHAWA","6155875","2023-09-15","2023","09","15","","20.3","","5.6","","13.0","","5.0","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-09-16","2023","09","16","","23.0","","7.8","","15.4","","2.6","","0.0","","","","","","0.0","","","","28","","32",""
"-78.88","43.92","OSHAWA","6155875","2023-09-17","2023","09","17","","22.0","","11.1","","16.6","","1.4","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-09-18","2023","09","18","","21.1","","11.0","","16.1","","1.9","","0.0","","","","","","1.2","","","","33","","41",""
"-78.88","43.92","OSHAWA","6155875","2023-09-19","2023","09","19","","19.7","","8.9","","14.3","","3.7","","0.0","","","","","","0.0","","","","7","","48",""
"-78.88","43.92","OSHAWA","6155875","2023-09-20","2023","09","20","","20.0","","5.4","","12.7","","5.3","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-09-21","2023","09","21","","20.7","","8.1","","14.4","","3.6","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-09-22","2023","09","22","","21.3","","9.4","","15.4","","2.6","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-09-23","2023","09","23","","21.3","","10.9","","16.1","","1.9","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-09-24","2023","09","24","","23.7","","11.6","","17.7","","0.3","","0.0","","","","","","0.0","","","","8","","39",""
"-78.88","43.92","OSHAWA","6155875","2023-09-25","2023","09","25","","23.9","","13.7","","18.8","","0.0","","0.8","","","","","","0.0","","","","8","","35",""
"-78.88","43.92","OSHAWA","6155875","2023-09-26","2023","09","26","","20.0","","13.3","","16.7","","1.3","","0.0","","","","","","0.0","","","","8","","41",""
"-78.88","43.92","OSHAWA","6155875","2023-09-27","2023","09","27","","20.0","","11.8","","15.9","","2.1","","0.0","","","","","","0.0","","","","9","","42",""
"-78.88","43.92","OSHAWA","6155875","2023-09-28","2023","09","28","","19.3","","12.5","","15.9","","2.1","","0.0","","","","","","0.0","","","","11","","39",""
"-78.88","43.92","OSHAWA","6155875","2023-09-29","2023","09","29","","20.8","","10.9","","15.9","","2.1","","0.0","","","","","","0.0","","","","16","","33",""
"-78.88","43.92","OSHAWA","6155875","2023-09-30","2023","09","30","","22.8","","10.8","","16.8","","1.2","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-10-01","2023","10","01","","26.2","","12.8","","19.5","","0.0","","1.5","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-10-02","2023","10","02","","24.5","","13.3","","18.9","","0.0","","0.9","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-10-03","2023","10","03","","27.3","","12.7","","20.0","","0.0","","2.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-10-04","2023","10","04","","27.3","","13.7","","20.5","","0.0","","2.5","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-10-05","2023","10","05","","24.3","","15.0","","19.7","","0.0","","1.7","","","","","","17.7","","","","21","","37",""
"-78.88","43.92","OSHAWA","6155875","2023-10-06","2023","10","06","","21.5","","11.5","","16.5","","1.5","","0.0","","","","","","7.5","","","","23","","41",""
"-78.88","43.92","OSHAWA","6155875","2023-10-07","2023","10","07","","15.6","","7.8","","11.7","","6.3","","0.0","","","","","","0.8","","","","27","","48",""
"-78.88","43.92","OSHAWA","6155875","2023-10-08","2023","10","08","","11.1","","6.1","","8.6","","9.4","","0.0","","","","","","1.3","","","","27","","46",""
"-78.88","43.92","OSHAWA","6155875","2023-10-09","2023","10","09","","10.8","","7.0","","8.9","","9.1","","0.0","","","","","","0.2","","","","24","","45",""
"-78.88","43.92","OSHAWA","6155875","2023-10-10","2023","10","10","","12.4","","6.5","","9.5","","8.5","","0.0","","","","","","2.7","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-10-11","2023","10","11","","13.8","","2.9","","8.4","","9.6","","0.0","","","","","","0.0","","","","22","","35",""
"-78.88","43.92","OSHAWA","6155875","2023-10-12","2023","10","12","","15.2","","2.5","","8.9","","9.1","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-10-13","2023","10","13","","15.2","","2.5","","8.9","","9.1","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-10-14","2023","10","14","","14.5","","7.7","","11.1","","6.9","","0.0","","","","","","0.0","","","","4","","35",""
"-78.88","43.92","OSHAWA","6155875","2023-10-15","2023","10","15","","10.3","","6.9","","8.6","","9.4","","0.0","","","","","","0.0","","","","33","","39",""
"-78.88","43.92","OSHAWA","6155875","2023-10-16","2023","10","16","","12.7","","8.2","","10.5","","7.5","","0.0","","","","","","0.0","","","","34","","39",""
"-78.88","43.92","OSHAWA","6155875","2023-10-17","2023","10","17","","15.3","","5.0","","10.2","","7.8","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-10-18","2023","10","18","","14.4","","7.8","","11.1","","6.9","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-10-19","2023","10","19","","15.8","","4.4","","10.1","","7.9","","0.0","","","","","","0.0","","","","16","","33",""
"-78.88","43.92","OSHAWA","6155875","2023-10-20","2023","10","20","","14.5","","8.2","","11.4","","6.6","","0.0","","","","","","8.4","","","","14","","32",""
"-78.88","43.92","OSHAWA","6155875","2023-10-21","2023","10","21","","12.4","","6.2","","9.3","","8.7","","0.0","","","","","","0.0","","","","32","","58",""
"-78.88","43.92","OSHAWA","6155875","2023-10-22","2023","10","22","","10.5","","0.8","","5.7","","12.3","","0.0","","","","","","0.0","","","","32","","63",""
"-78.88","43.92","OSHAWA","6155875","2023-10-23","2023","10","23","","11.5","","-2.2","","4.7","","13.3","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-10-24","2023","10","24","","17.7","","5.9","","11.8","","6.2","","0.0","","","","","","0.0","","","","18","","32",""
"-78.88","43.92","OSHAWA","6155875","2023-10-25","2023","10","25","","19.3","","12.2","","15.8","","2.2","","0.0","","","","","","1.1","","","","21","","35",""
"-78.88","43.92","OSHAWA","6155875","2023-10-26","2023","10","26","","17.0","","11.0","","14.0","","4.0","","0.0","","","","","","5.4","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-10-27","2023","10","27","","20.4","","13.4","","16.9","","1.1","","0.0","","","","","","0.2","","","","21","","33",""
"-78.88","43.92","OSHAWA","6155875","2023-10-28","2023","10","28","","16.9","","4.4","","10.7","","7.3","","0.0","","","","","","0.2","","","","31","","54",""
"-78.88","43.92","OSHAWA","6155875","2023-10-29","2023","10","29","","7.7","","2.5","","5.1","","12.9","","0.0","","","","","","2.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-10-30","2023","10","30","","6.4","","-2.7","","1.9","","16.1","","0.0","","","","","","2.8","","","","30","","39",""
"-78.88","43.92","OSHAWA","6155875","2023-10-31","2023","10","31","","5.5","","-4.1","","0.7","","17.3","","0.0","","","","","","1.8","","","","20","","35",""
"-78.88","43.92","OSHAWA","6155875","2023-11-01","2023","11","01","","5.2","","-3.2","","1.0","","17.0","","0.0","","","","","","0.0","","","","35","","39",""
"-78.88","43.92","OSHAWA","6155875","2023-11-02","2023","11","02","","8.6","","0.2","","4.4","","13.6","","0.0","","","","","","0.0","","","","21","","45",""
"-78.88","43.92","OSHAWA","6155875","2023-11-03","2023","11","03","","13.3","","8.1","","10.7","","7.3","","0.0","","","","","","0.0","","","","25","","61",""
"-78.88","43.92","OSHAWA","6155875","2023-11-04","2023","11","04","","11.9","","4.2","","8.1","","9.9","","0.0","","","","","","0.7","","","","26","","37",""
"-78.88","43.92","OSHAWA","6155875","2023-11-05","2023","11","05","","9.8","","-1.7","","4.1","","13.9","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-11-06","2023","11","06","","11.0","","4.8","","7.9","","10.1","","0.0","","","","","","5.1","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-11-07","2023","11","07","","11.4","","-0.7","","5.4","","12.6","","0.0","","","","","","0.0","","","","30","","46",""
"-78.88","43.92","OSHAWA","6155875","2023-11-08","2023","11","08","","1.1","","-6.6","","-2.8","","20.8","","0.0","","","","","","12.5","","","","10","","46",""
"-78.88","43.92","OSHAWA","6155875","2023-11-09","2023","11","09","","10.4","","1.1","","5.8","","12.2","","0.0","","","","","","2.8","","","","9","","52",""
"-78.88","43.92","OSHAWA","6155875","2023-11-10","2023","11","10","","10.7","","-0.6","","5.1","","12.9","","0.0","","","","","","0.0","","","","28","","54",""
"-78.88","43.92","OSHAWA","6155875","2023-11-11","2023","11","11","","3.5","","-4.6","","-0.6","","18.6","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-11-12","2023","11","12","","4.5","","-6.6","","-1.1","","19.1","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-11-13","2023","11","13","","13.0","","-1.3","","5.9","","12.1","","0.0","","","","","","0.0","","","","30","","42",""
"-78.88","43.92","OSHAWA","6155875","2023-11-14","2023","11","14","","8.2","","-2.4","","2.9","","15.1","","0.0","","","","","","0.2","","","","30","","33",""
"-78.88","43.92","OSHAWA","6155875","2023-11-15","2023","11","15","","11.3","","-3.0","","4.2","","13.8","","0.0","","","","","","0.0","","","","23","","35",""
"-78.88","43.92","OSHAWA","6155875","2023-11-16","2023","11","16","","11.3","","-3.0","","4.2","","13.8","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-11-17","2023","11","17","","12.3","","-1.2","","5.6","","12.4","","0.0","","","","","","0.6","","","","21","","42",""
"-78.88","43.92","OSHAWA","6155875","2023-11-18","2023","11","18","","6.7","","-4.3","","1.2","","16.8","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-11-19","2023","11","19","","5.3","","-5.5","","-0.1","","18.1","","0.0","","","","","","0.0","","","","35","","39",""
"-78.88","43.92","OSHAWA","6155875","2023-11-20","2023","11","20","","0.6","","-8.6","","-4.0","","22.0","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-11-21","2023","11","21","","5.7","","-2.2","","1.8","","16.2","","0.0","","","","","","15.5","","","","11","","46",""
"-78.88","43.92","OSHAWA","6155875","2023-11-22","2023","11","22","","6.7","","-1.1","","2.8","","15.2","","0.0","","","","","","2.7","","","","32","","37",""
"-78.88","43.92","OSHAWA","6155875","2023-11-23","2023","11","23","","7.6","","0.2","","3.9","","14.1","","0.0","","","","","","0.0","","","","24","","41",""
"-78.88","43.92","OSHAWA","6155875","2023-11-24","2023","11","24","","0.4","","-4.6","","-2.1","","20.1","","0.0","","","","","","0.0","","","","29","","42",""
"-78.88","43.92","OSHAWA","6155875","2023-11-25","2023","11","25","","2.7","","-4.8","","-1.1","","19.1","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-11-26","2023","11","26","","5.7","","-3.9","","0.9","","17.1","","0.0","","","","","","4.6","","","","19","","42",""
"-78.88","43.92","OSHAWA","6155875","2023-11-27","2023","11","27","","3.7","","-3.3","","0.2","","17.8","","0.0","","","","","","0.0","","","","26","","54",""
"-78.88","43.92","OSHAWA","6155875","2023-11-28","2023","11","28","","-0.2","","-6.0","","-3.1","","21.1","","0.0","","","","","","0.0","","","","32","","48",""
"-78.88","43.92","OSHAWA","6155875","2023-11-29","2023","11","29","","0.7","","-4.3","","-1.8","","19.8","","0.0","","","","","","0.0","","","","21","","48",""
"-78.88","43.92","OSHAWA","6155875","2023-11-30","2023","11","30","","9.2","","-3.2","","3.0","","15.0","","0.0","","","","","","0.0","","","","20","","48",""
"-78.88","43.92","OSHAWA","6155875","2023-12-01","2023","12","01","","8.9","","0.3","","4.6","","13.4","","0.0","","","","","","6.4","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-12-02","2023","12","02","","3.3","","1.1","","2.2","","15.8","","0.0","","","","","","1.8","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-12-03","2023","12","03","","2.8","","0.8","","1.8","","16.2","","0.0","","","","","","5.4","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-12-04","2023","12","04","","2.2","","-0.7","","0.8","","17.2","","0.0","","","","","","0.0","","","","31","","39",""
"-78.88","43.92","OSHAWA","6155875","2023-12-05","2023","12","05","","0.2","","-1.6","","-0.7","","18.7","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-12-06","2023","12","06","","0.3","","-5.8","","-2.8","","20.8","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2023-12-07","2023","12","07","","3.3","","-3.3","","0.0","","18.0","","0.0","","","","","","3.9","","","","","M","","M"
