"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-78.88","43.92","OSHAWA","6155875","2011-01-13","2011","01","13","","-8.5","","-15.1","","-11.8","","29.8","","0.0","","","M","","M","0.0","","","","34","","39",""
"-78.88","43.92","OSHAWA","6155875","2011-01-14","2011","01","14","","-3.2","","-12.7","","-8.0","","26.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2011-01-15","2011","01","15","","-1.2","","-10.8","","-6.0","","24.0","","0.0","","","M","","M","4.0","","","","24","","41",""
"-78.88","43.92","OSHAWA","6155875","2011-01-16","2011","01","16","","-8.0","","-20.8","","-14.4","","32.4","","0.0","","","M","","M","0.0","","","","29","","39",""
"-78.88","43.92","OSHAWA","6155875","2011-01-17","2011","01","17","","-4.8","","-25.2","","-15.0","","33.0","","0.0","","","M","","M","0.0","","","","10","","41",""
"-78.88","43.92","OSHAWA","6155875","2011-01-18","2011","01","18","","2.6","","-6.0","","-1.7","","19.7","","0.0","","","M","","M","2.6","","","","36","","41",""
"-78.88","43.92","OSHAWA","6155875","2011-01-19","2011","01","19","","-2.3","","-10.8","","-6.6","","24.6","","0.0","","","M","","M","0.3","","","","36","","39",""
"-78.88","43.92","OSHAWA","6155875","2011-01-20","2011","01","20","","-5.8","","-19.5","","-12.7","","30.7","","0.0","","","M","","M","0.5","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2011-01-21","2011","01","21","","-5.9","","-15.4","","-10.7","","28.7","","0.0","","","M","","M","0.0","","","","29","","56",""
"-78.88","43.92","OSHAWA","6155875","2011-01-22","2011","01","22","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2011-01-23","2011","01","23","","-15.2","","-24.8","","-20.0","","38.0","","0.0","","","M","","M","0.0","","","","36","","37",""
"-78.88","43.92","OSHAWA","6155875","2011-01-24","2011","01","24","","-10.4","","-21.2","","-15.8","","33.8","","0.0","","","M","","M","0.3","","","","9","","35",""
"-78.88","43.92","OSHAWA","6155875","2011-01-25","2011","01","25","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2011-01-26","2011","01","26","","-1.7","","-3.8","","-2.8","","20.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2011-01-27","2011","01","27","","-0.6","","-6.9","","-3.8","","21.8","","0.0","","","M","","M","0.3","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2011-01-28","2011","01","28","","-1.7","","-6.6","","-4.2","","22.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2011-01-29","2011","01","29","","-4.5","","-14.3","","-9.4","","27.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2011-01-30","2011","01","30","","-5.4","","-15.5","","-10.5","","28.5","","0.0","","","M","","M","0.0","","","","29","","39",""
"-78.88","43.92","OSHAWA","6155875","2011-01-31","2011","01","31","","-12.1","","-21.5","","-16.8","","34.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2011-02-01","2011","02","01","","-7.1","","-12.3","","-9.7","","27.7","","0.0","","","M","","M","0.0","","","","6","","43",""
"-78.88","43.92","OSHAWA","6155875","2011-02-02","2011","02","02","","-8.6","","-14.2","","-11.4","","29.4","","0.0","","","M","","M","","M","","","5","","57",""
"-78.88","43.92","OSHAWA","6155875","2011-02-03","2011","02","03","","-3.1","","-20.5","","-11.8","","29.8","","0.0","","","M","","M","","M","","","25","","44",""
"-78.88","43.92","OSHAWA","6155875","2011-02-04","2011","02","04","","-5.3","","-9.8","","-7.6","","25.6","","0.0","","","M","","M","0.0","","","","24","","37",""
"-78.88","43.92","OSHAWA","6155875","2011-02-05","2011","02","05","","-0.9","","-12.5","","-6.7","","24.7","","0.0","","","M","","M","2.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2011-02-06","2011","02","06","","-0.2","","-3.2","","-1.7","","19.7","","0.0","","","M","","M","0.5","","","","21","","32",""
"-78.88","43.92","OSHAWA","6155875","2011-02-07","2011","02","07","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2011-02-08","2011","02","08","","-10.3","","-17.3","","-13.8","","31.8","","0.0","","","M","","M","0.0","","","","28","","56",""
"-78.88","43.92","OSHAWA","6155875","2011-02-09","2011","02","09","","-5.3","","-13.2","","-9.3","","27.3","","0.0","","","M","","M","0.0","","","","25","","48",""
"-78.88","43.92","OSHAWA","6155875","2011-02-10","2011","02","10","","","M","-21.5","E","","M","","M","","M","","M","","M","0.0","","","","27","","41",""
"-78.88","43.92","OSHAWA","6155875","2011-02-11","2011","02","11","","-3.5","","-23.5","","-13.5","","31.5","","0.0","","","M","","M","0.0","","","","21","","46",""
"-78.88","43.92","OSHAWA","6155875","2011-02-12","2011","02","12","","-1.5","","-10.4","","-6.0","","24.0","","0.0","","","M","","M","0.0","","","","30","","57",""
"-78.88","43.92","OSHAWA","6155875","2011-02-13","2011","02","13","","3.2","","-9.8","","-3.3","","21.3","","0.0","","","M","","M","1.0","","","","22","","44",""
"-78.88","43.92","OSHAWA","6155875","2011-02-14","2011","02","14","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2011-02-15","2011","02","15","","-5.1","","-16.5","","-10.8","","28.8","","0.0","","","M","","M","0.0","","","","34","","35",""
"-78.88","43.92","OSHAWA","6155875","2011-02-16","2011","02","16","","3.1","","-6.5","","-1.7","","19.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2011-02-17","2011","02","17","","7.4","","-5.6","","0.9","","17.1","","0.0","","","M","","M","2.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2011-02-18","2011","02","18","","9.2","","-2.2","","3.5","","14.5","","0.0","","","M","","M","0.0","","","","27","","91",""
"-78.88","43.92","OSHAWA","6155875","2011-02-19","2011","02","19","","-2.2","","-10.3","","-6.3","","24.3","","0.0","","","M","","M","0.0","","","","30","","76",""
"-78.88","43.92","OSHAWA","6155875","2011-02-20","2011","02","20","","-4.6","","-11.3","","-8.0","","26.0","","0.0","","","M","","M","1.3","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2011-02-21","2011","02","21","","-6.2","","-12.8","","-9.5","","27.5","","0.0","","","M","","M","0.0","","","","2","","43",""
"-78.88","43.92","OSHAWA","6155875","2011-02-22","2011","02","22","","-4.2","","-15.5","","-9.9","","27.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2011-02-23","2011","02","23","","-0.7","","-15.8","","-8.3","","26.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2011-02-24","2011","02","24","","2.1","","-8.2","","-3.1","","21.1","","0.0","","","M","","M","0.3","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2011-02-25","2011","02","25","","1.6","","-8.0","","-3.2","","21.2","","0.0","","","M","","M","0.0","","","","30","","57",""
"-78.88","43.92","OSHAWA","6155875","2011-02-26","2011","02","26","","-3.2","","-9.7","","-6.5","","24.5","","0.0","","","M","","M","3.8","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2011-02-27","2011","02","27","","1.6","","-4.8","","-1.6","","19.6","","0.0","","","M","","M","0.6","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2011-02-28","2011","02","28","","2.7","","-4.2","","-0.8","","18.8","","0.0","","","M","","M","15.3","","","","33","","61",""
"-78.88","43.92","OSHAWA","6155875","2011-03-01","2011","03","01","","0.2","","-11.2","","-5.5","","23.5","","0.0","","","M","","M","0.0","","","","21","","41",""
"-78.88","43.92","OSHAWA","6155875","2011-03-02","2011","03","02","","2.0","","-14.9","","-6.5","","24.5","","0.0","","","M","","M","0.0","","","","30","","70",""
"-78.88","43.92","OSHAWA","6155875","2011-03-03","2011","03","03","","-3.0","","-16.5","","-9.8","","27.8","","0.0","","","M","","M","0.0","","","","10","","43",""
"-78.88","43.92","OSHAWA","6155875","2011-03-04","2011","03","04","","3.4","","-3.0","","0.2","","17.8","","0.0","","","M","","M","0.8","","","","10","","43",""
"-78.88","43.92","OSHAWA","6155875","2011-03-05","2011","03","05","","6.5","","-0.9","","2.8","","15.2","","0.0","","","M","","M","34.6","","","","36","","48",""
"-78.88","43.92","OSHAWA","6155875","2011-03-06","2011","03","06","","-0.9","","-7.4","","-4.2","","22.2","","0.0","","","M","","M","0.8","","","","34","","54",""
"-78.88","43.92","OSHAWA","6155875","2011-03-07","2011","03","07","","-2.4","","-12.0","","-7.2","","25.2","","0.0","","","M","","M","0.0","","","","35","","52",""
"-78.88","43.92","OSHAWA","6155875","2011-03-08","2011","03","08","","1.0","","-8.0","","-3.5","","21.5","","0.0","","","M","","M","0.0","","","","9","","41",""
"-78.88","43.92","OSHAWA","6155875","2011-03-09","2011","03","09","","2.1","","-2.3","","-0.1","","18.1","","0.0","","","M","","M","14.8","","","","9","","59",""
"-78.88","43.92","OSHAWA","6155875","2011-03-10","2011","03","10","","5.1","","2.1","","3.6","","14.4","","0.0","","","M","","M","19.6","","","","7","","41",""
"-78.88","43.92","OSHAWA","6155875","2011-03-11","2011","03","11","","5.1","","0.3","","2.7","","15.3","","0.0","","","M","","M","5.3","","","","12","","57",""
"-78.88","43.92","OSHAWA","6155875","2011-03-12","2011","03","12","","2.8","","0.2","","1.5","","16.5","","0.0","","","M","","M","0.5","","","","27","","37",""
"-78.88","43.92","OSHAWA","6155875","2011-03-13","2011","03","13","","1.5","","-2.4","","-0.5","","18.5","","0.0","","","M","","M","0.3","","","","33","","32",""
"-78.88","43.92","OSHAWA","6155875","2011-03-14","2011","03","14","","2.4","","-6.3","","-2.0","","20.0","","0.0","","","M","","M","0.0","","","","35","","37",""
"-78.88","43.92","OSHAWA","6155875","2011-03-15","2011","03","15","","5.6","","-7.3","","-0.9","","18.9","","0.0","","","M","","M","0.0","","","","9","","32",""
"-78.88","43.92","OSHAWA","6155875","2011-03-16","2011","03","16","","7.7","","-2.8","","2.5","","15.5","","0.0","","","M","","M","4.6","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2011-03-17","2011","03","17","","11.6","","-4.1","","3.8","","14.2","","0.0","","","M","","M","0.0","","","","21","","46",""
"-78.88","43.92","OSHAWA","6155875","2011-03-18","2011","03","18","","13.1","","-1.1","","6.0","","12.0","","0.0","","","M","","M","0.0","","","","31","","50",""
"-78.88","43.92","OSHAWA","6155875","2011-03-19","2011","03","19","","3.4","","-3.9","","-0.3","","18.3","","0.0","","","M","","M","0.0","","","","34","","41",""
"-78.88","43.92","OSHAWA","6155875","2011-03-20","2011","03","20","","3.5","","-7.5","","-2.0","","20.0","","0.0","","","M","","M","0.0","","","","9","","46",""
"-78.88","43.92","OSHAWA","6155875","2011-03-21","2011","03","21","","6.6","","1.4","","4.0","","14.0","","0.0","","","M","","M","9.8","","","","31","","44",""
"-78.88","43.92","OSHAWA","6155875","2011-03-22","2011","03","22","","5.5","","-2.0","","1.8","","16.2","","0.0","","","M","","M","0.0","","","","6","","32",""
"-78.88","43.92","OSHAWA","6155875","2011-03-23","2011","03","23","","-1.1","","-5.9","","-3.5","","21.5","","0.0","","","M","","M","0.8","","","","6","","46",""
"-78.88","43.92","OSHAWA","6155875","2011-03-24","2011","03","24","","0.6","","-7.4","","-3.4","","21.4","","0.0","","","M","","M","0.0","","","","32","","46",""
"-78.88","43.92","OSHAWA","6155875","2011-03-25","2011","03","25","","-0.6","","-10.4","","-5.5","","23.5","","0.0","","","M","","M","0.0","","","","29","","43",""
"-78.88","43.92","OSHAWA","6155875","2011-03-26","2011","03","26","","-0.8","","-11.6","","-6.2","","24.2","","0.0","","","M","","M","0.0","","","","32","","48",""
"-78.88","43.92","OSHAWA","6155875","2011-03-27","2011","03","27","","-0.2","","-10.8","","-5.5","","23.5","","0.0","","","M","","M","0.0","","","","29","","46",""
"-78.88","43.92","OSHAWA","6155875","2011-03-28","2011","03","28","","2.9","","-10.6","","-3.9","","21.9","","0.0","","","M","","M","0.0","","","","31","","46",""
"-78.88","43.92","OSHAWA","6155875","2011-03-29","2011","03","29","","6.5","","-2.7","","1.9","","16.1","","0.0","","","M","","M","0.0","","","","28","","39",""
"-78.88","43.92","OSHAWA","6155875","2011-03-30","2011","03","30","","7.4","","-4.8","","1.3","","16.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2011-03-31","2011","03","31","","3.4","","0.3","","1.9","","16.1","","0.0","","","M","","M","0.5","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2011-04-01","2011","04","01","","10.4","","-0.2","","5.1","","12.9","","0.0","","","M","","M","0.0","","","","34","","46",""
"-78.88","43.92","OSHAWA","6155875","2011-04-02","2011","04","02","","12.0","","-0.1","","6.0","","12.0","","0.0","","","M","","M","0.0","","","","30","","52",""
"-78.88","43.92","OSHAWA","6155875","2011-04-03","2011","04","03","","9.8","","0.2","","5.0","","13.0","","0.0","","","M","","M","3.0","","","","10","","41",""
"-78.88","43.92","OSHAWA","6155875","2011-04-04","2011","04","04","","13.0","","2.7","","7.9","","10.1","","0.0","","","M","","M","12.1","","","","10","","57",""
"-78.88","43.92","OSHAWA","6155875","2011-04-05","2011","04","05","","5.1","","-1.0","","2.1","","15.9","","0.0","","","M","","M","0.0","","","","30","","52",""
"-78.88","43.92","OSHAWA","6155875","2011-04-06","2011","04","06","","7.2","","-5.6","","0.8","","17.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2011-04-07","2011","04","07","","7.9","","-2.4","","2.8","","15.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2011-04-08","2011","04","08","","10.6","","-2.3","","4.2","","13.8","","0.0","","","M","","M","0.0","","","","8","","37",""
"-78.88","43.92","OSHAWA","6155875","2011-04-09","2011","04","09","","14.2","","-3.4","","5.4","","12.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2011-04-10","2011","04","10","","15.7","","1.4","","8.6","","9.4","","0.0","","","M","","M","6.0","","","","10","","41",""
"-78.88","43.92","OSHAWA","6155875","2011-04-11","2011","04","11","","22.2","","5.9","","14.1","","3.9","","0.0","","","M","","M","0.5","","","","25","","74",""
"-78.88","43.92","OSHAWA","6155875","2011-04-12","2011","04","12","","13.1","","2.8","","8.0","","10.0","","0.0","","","M","","M","0.0","","","","34","","37",""
"-78.88","43.92","OSHAWA","6155875","2011-04-13","2011","04","13","","9.5","","-0.2","","4.7","","13.3","","0.0","","","M","","M","5.1","","","","7","","35",""
"-78.88","43.92","OSHAWA","6155875","2011-04-14","2011","04","14","","13.6","","0.2","","6.9","","11.1","","0.0","","","M","","M","0.0","","","","1","","44",""
"-78.88","43.92","OSHAWA","6155875","2011-04-15","2011","04","15","","7.9","","-2.2","","2.9","","15.1","","0.0","","","M","","M","0.0","","","","9","","50",""
"-78.88","43.92","OSHAWA","6155875","2011-04-16","2011","04","16","","7.2","","2.4","","4.8","","13.2","","0.0","","","M","","M","19.6","","","","9","","70",""
"-78.88","43.92","OSHAWA","6155875","2011-04-17","2011","04","17","","6.7","","0.7","","3.7","","14.3","","0.0","","","M","","M","1.8","","","","24","","63",""
"-78.88","43.92","OSHAWA","6155875","2011-04-18","2011","04","18","","3.2","","-1.8","","0.7","","17.3","","0.0","","","M","","M","0.0","","","","29","","50",""
"-78.88","43.92","OSHAWA","6155875","2011-04-19","2011","04","19","","7.1","","-1.6","","2.8","","15.2","","0.0","","","M","","M","1.0","","","","8","","46",""
"-78.88","43.92","OSHAWA","6155875","2011-04-20","2011","04","20","","6.6","","1.2","","3.9","","14.1","","0.0","","","M","","M","9.8","","","","10","","61",""
"-78.88","43.92","OSHAWA","6155875","2011-04-21","2011","04","21","","8.2","","-2.4","","2.9","","15.1","","0.0","","","M","","M","0.0","","","","29","","57",""
"-78.88","43.92","OSHAWA","6155875","2011-04-22","2011","04","22","","8.8","","-1.9","","3.5","","14.5","","0.0","","","M","","M","1.3","","","","10","","46",""
"-78.88","43.92","OSHAWA","6155875","2011-04-23","2011","04","23","","21.6","","3.7","","12.7","","5.3","","0.0","","","M","","M","7.8","","","","26","","54",""
"-78.88","43.92","OSHAWA","6155875","2011-04-24","2011","04","24","","12.0","","2.0","","7.0","","11.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2011-04-25","2011","04","25","","12.0","","0.8","","6.4","","11.6","","0.0","","","M","","M","6.3","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2011-04-26","2011","04","26","","14.5","","8.4","","11.5","","6.5","","0.0","","","M","","M","9.8","","","","9","","54",""
"-78.88","43.92","OSHAWA","6155875","2011-04-27","2011","04","27","","21.9","","7.1","","14.5","","3.5","","0.0","","","M","","M","7.9","","","","22","","69",""
"-78.88","43.92","OSHAWA","6155875","2011-04-28","2011","04","28","","16.4","","7.5","","12.0","","6.0","","0.0","","","M","","M","0.8","","","","21","","85",""
"-78.88","43.92","OSHAWA","6155875","2011-04-29","2011","04","29","","9.5","","4.5","","7.0","","11.0","","0.0","","","M","","M","0.0","","","","28","","41",""
"-78.88","43.92","OSHAWA","6155875","2011-04-30","2011","04","30","","13.3","","1.6","","7.5","","10.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2011-05-01","2011","05","01","","15.7","","9.5","","12.6","","5.4","","0.0","","","M","","M","4.1","","","","10","","41",""
"-78.88","43.92","OSHAWA","6155875","2011-05-02","2011","05","02","","13.6","","7.1","","10.4","","7.6","","0.0","","","M","","M","2.0","","","","34","","43",""
"-78.88","43.92","OSHAWA","6155875","2011-05-03","2011","05","03","","7.8","","5.2","","6.5","","11.5","","0.0","","","M","","M","8.3","","","","36","","37",""
"-78.88","43.92","OSHAWA","6155875","2011-05-04","2011","05","04","","14.1","","4.5","","9.3","","8.7","","0.0","","","M","","M","0.0","","","","33","","46",""
"-78.88","43.92","OSHAWA","6155875","2011-05-05","2011","05","05","","16.8","","2.1","","9.5","","8.5","","0.0","","","M","","M","0.0","","","","35","","48",""
"-78.88","43.92","OSHAWA","6155875","2011-05-06","2011","05","06","","","M","0.7","E","","M","","M","","M","","M","","M","1.1","","","","27","","33",""
"-78.88","43.92","OSHAWA","6155875","2011-05-07","2011","05","07","","17.3","","1.9","","9.6","","8.4","","0.0","","","M","","M","0.0","","","","33","","32",""
"-78.88","43.92","OSHAWA","6155875","2011-05-08","2011","05","08","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2011-05-09","2011","05","09","","17.8","","2.3","","10.1","","7.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2011-05-10","2011","05","10","","17.1","","2.9","","10.0","","8.0","","0.0","","","M","","M","0.0","","","","10","","37",""
"-78.88","43.92","OSHAWA","6155875","2011-05-11","2011","05","11","","20.0","","9.0","","14.5","","3.5","","0.0","","","M","","M","0.0","","","","10","","43",""
"-78.88","43.92","OSHAWA","6155875","2011-05-12","2011","05","12","","20.0","","11.5","","15.8","","2.2","","0.0","","","M","","M","0.0","","","","9","","37",""
"-78.88","43.92","OSHAWA","6155875","2011-05-13","2011","05","13","","23.3","","9.5","","16.4","","1.6","","0.0","","","M","","M","0.8","","","","18","","32",""
"-78.88","43.92","OSHAWA","6155875","2011-05-14","2011","05","14","","18.1","","12.1","","15.1","","2.9","","0.0","","","M","","M","14.9","","","","4","","44",""
"-78.88","43.92","OSHAWA","6155875","2011-05-15","2011","05","15","","12.1","","7.5","","9.8","","8.2","","0.0","","","M","","M","14.1","","","","3","","48",""
"-78.88","43.92","OSHAWA","6155875","2011-05-16","2011","05","16","","10.8","","7.1","","9.0","","9.0","","0.0","","","M","","M","2.8","","","","6","","41",""
"-78.88","43.92","OSHAWA","6155875","2011-05-17","2011","05","17","","16.7","","7.4","","12.1","","5.9","","0.0","","","M","","M","0.8","","","","8","","39",""
"-78.88","43.92","OSHAWA","6155875","2011-05-18","2011","05","18","","20.8","","12.7","","16.8","","1.2","","0.0","","","M","","M","7.8","","","","9","","48",""
"-78.88","43.92","OSHAWA","6155875","2011-05-19","2011","05","19","","18.3","","10.7","","14.5","","3.5","","0.0","","","M","","M","0.0","","","","10","","43",""
"-78.88","43.92","OSHAWA","6155875","2011-05-20","2011","05","20","","22.4","","10.4","","16.4","","1.6","","0.0","","","M","","M","0.0","","","","3","","33",""
"-78.88","43.92","OSHAWA","6155875","2011-05-21","2011","05","21","","24.9","","13.6","","19.3","","0.0","","1.3","","","M","","M","0.0","","","","35","","37",""
"-78.88","43.92","OSHAWA","6155875","2011-05-22","2011","05","22","","21.0","","14.0","","17.5","","0.5","","0.0","","","M","","M","0.3","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2011-05-23","2011","05","23","","21.4","","14.1","","17.8","","0.2","","0.0","","","M","","M","6.8","","","","21","","48",""
"-78.88","43.92","OSHAWA","6155875","2011-05-24","2011","05","24","","18.6","","9.1","","13.9","","4.1","","0.0","","","M","","M","0.0","","","","31","","39",""
"-78.88","43.92","OSHAWA","6155875","2011-05-25","2011","05","25","","15.7","","7.6","","11.7","","6.3","","0.0","","","M","","M","16.5","","","","9","","37",""
"-78.88","43.92","OSHAWA","6155875","2011-05-26","2011","05","26","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2011-05-27","2011","05","27","","14.5","","10.7","","12.6","","5.4","","0.0","","","M","","M","1.6","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2011-05-28","2011","05","28","","20.1","","11.2","","15.7","","2.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2011-05-29","2011","05","29","","23.2","","13.5","","18.4","","0.0","","0.4","","","M","","M","1.6","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2011-05-30","2011","05","30","","24.8","","15.2","","20.0","","0.0","","2.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2011-05-31","2011","05","31","","27.7","","14.7","","21.2","","0.0","","3.2","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2011-06-01","2011","06","01","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2011-06-02","2011","06","02","","17.8","","9.3","","13.6","","4.4","","0.0","","","M","","M","0.0","","","","30","","50",""
"-78.88","43.92","OSHAWA","6155875","2011-06-03","2011","06","03","","23.0","","7.2","","15.1","","2.9","","0.0","","","M","","M","0.0","","","","31","","35",""
"-78.88","43.92","OSHAWA","6155875","2011-06-04","2011","06","04","","16.9","","10.8","","13.9","","4.1","","0.0","","","M","","M","12.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2011-06-05","2011","06","05","","25.3","","8.3","","16.8","","1.2","","0.0","","","M","","M","0.0","","","","35","","32",""
"-78.88","43.92","OSHAWA","6155875","2011-06-06","2011","06","06","","25.0","","12.0","","18.5","","0.0","","0.5","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2011-06-07","2011","06","07","","26.0","","14.4","","20.2","","0.0","","2.2","","","M","","M","2.3","","","","25","","43",""
"-78.88","43.92","OSHAWA","6155875","2011-06-08","2011","06","08","","29.5","","17.3","","23.4","","0.0","","5.4","","","M","","M","1.8","","","","1","","52",""
"-78.88","43.92","OSHAWA","6155875","2011-06-09","2011","06","09","","25.8","","12.6","","19.2","","0.0","","1.2","","","M","","M","0.0","","","","34","","44",""
"-78.88","43.92","OSHAWA","6155875","2011-06-10","2011","06","10","","19.5","","10.5","","15.0","","3.0","","0.0","","","M","","M","0.3","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2011-06-11","2011","06","11","","20.1","E","14.7","E","17.4","E","0.6","E","0.0","E","","M","","M","0.6","E","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2011-06-12","2011","06","12","","19.1","","13.2","","16.2","","1.8","","0.0","","","M","","M","0.0","","","","28","","39",""
"-78.88","43.92","OSHAWA","6155875","2011-06-13","2011","06","13","","18.9","","12.1","","15.5","","2.5","","0.0","","","M","","M","0.5","","","","34","","41",""
